date,factor_value,position_中证1000,position_中证500,position_沪深300,position_common
2018-12-24,0.1806,0,1,1,1
2018-12-25,0.1816,0,1,1,1
2018-12-26,0.1752,0,1,1,1
2018-12-27,-0.2646,0,1,1,1
2018-12-28,-0.163,0,1,1,1
2019-01-02,-0.2536,0,1,1,1
2019-01-03,-0.5595,0,1,1,1
2019-01-04,-0.2001,0,1,1,1
2019-01-07,0.3719,0,1,1,1
2019-01-08,0.3884,0,1,1,1
2019-01-09,0.415,0,1,1,1
2019-01-10,0.6702,0,1,1,1
2019-01-11,0.538,0,1,1,1
2019-01-14,0.1245,0,1,1,1
2019-01-15,0.2969,0,1,1,1
2019-01-16,0.2911,0,1,1,1
2019-01-17,0.0578,0,1,1,1
2019-01-18,0.0626,0,1,1,1
2019-01-21,0.3294,0,1,1,1
2019-01-22,-0.0464,0,1,1,1
2019-01-23,-0.1364,0,1,1,1
2019-01-24,0.099,0,1,1,1
2019-01-25,0.0285,0,1,1,1
2019-01-28,-0.2215,0,1,1,1
2019-01-29,-0.3796,0,1,1,1
2019-01-30,-0.4056,0,1,1,1
2019-01-31,-0.5915,0,1,1,1
2019-02-01,-0.1658,0,1,1,1
2019-02-11,0.4892,0,1,1,1
2019-02-12,0.7106,0,1,1,1
2019-02-13,0.785,1,1,1,1
2019-02-14,0.819,1,1,1,1
2019-02-15,0.6157,1,1,1,1
2019-02-18,0.4669,1,1,1,1
2019-02-19,0.3629,1,1,1,1
2019-02-20,0.1366,1,1,1,1
2019-02-21,0.0783,1,1,1,1
2019-02-22,0.2385,1,1,1,1
2019-02-25,0.0308,1,1,1,1
2019-02-26,0.0235,1,1,1,1
2019-02-27,-0.1087,1,1,1,1
2019-02-28,-0.0621,1,1,1,1
2019-03-01,-0.3572,1,1,1,1
2019-03-04,-0.2818,1,1,1,1
2019-03-05,-0.1407,1,1,1,1
2019-03-06,-0.031,1,1,1,1
2019-03-07,-0.2896,1,1,1,1
2019-03-08,0.1387,1,1,1,1
2019-03-11,0.3188,1,1,1,1
2019-03-12,0.2324,1,1,1,1
2019-03-13,-0.017,1,1,1,1
2019-03-14,0.0233,1,1,1,1
2019-03-15,-0.2837,1,1,1,1
2019-03-18,-0.365,1,1,1,1
2019-03-19,-0.3478,1,1,1,1
2019-03-20,-0.3057,1,1,1,1
2019-03-21,-0.2473,1,1,1,1
2019-03-22,-0.2659,1,1,1,1
2019-03-25,-0.3471,1,1,1,1
2019-03-26,-0.412,1,1,1,1
2019-03-27,-0.2151,1,1,1,1
2019-03-28,-0.1653,1,1,1,1
2019-03-29,0.0281,1,1,1,1
2019-04-01,0.1585,1,1,1,1
2019-04-02,0.1542,1,1,1,1
2019-04-03,-0.0226,1,1,1,1
2019-04-04,-0.2666,1,1,1,1
2019-04-08,-0.5294,1,1,1,1
2019-04-09,-0.5074,1,1,1,1
2019-04-10,-0.2845,1,1,1,1
2019-04-11,-0.3032,1,1,1,1
2019-04-12,-0.14,1,1,1,1
2019-04-15,0.0163,1,1,1,1
2019-04-16,-0.0848,1,1,1,1
2019-04-17,-0.0493,1,1,1,1
2019-04-18,0.176,1,1,1,1
2019-04-19,0.3244,1,1,1,1
2019-04-22,0.5333,1,1,1,1
2019-04-23,0.4378,1,1,1,1
2019-04-24,0.3785,1,1,1,1
2019-04-25,0.2755,1,1,1,1
2019-04-26,0.2011,1,1,1,1
2019-04-29,-0.0687,1,1,1,1
2019-04-30,-0.1614,1,1,1,1
2019-05-06,-0.4232,1,1,1,1
2019-05-07,-0.3778,1,1,1,1
2019-05-08,-0.3109,1,1,1,1
2019-05-09,-0.2006,1,1,1,1
2019-05-10,0.1258,1,1,1,1
2019-05-13,0.2156,1,1,1,1
2019-05-14,0.1787,1,1,1,1
2019-05-15,0.1399,1,1,1,1
2019-05-16,0.1039,1,1,1,1
2019-05-17,-0.2037,1,1,1,1
2019-05-20,-0.0981,1,1,1,1
2019-05-21,-0.0114,1,1,1,1
2019-05-22,0.0042,1,1,1,1
2019-05-23,-0.1428,1,1,1,1
2019-05-24,-0.1596,1,1,1,1
2019-05-27,0.1292,1,1,1,1
2019-05-28,0.0558,1,1,1,1
2019-05-29,0.1107,1,1,1,1
2019-05-30,0.2698,1,1,1,1
2019-05-31,0.4295,1,1,1,1
2019-06-03,0.0342,1,1,1,1
2019-06-04,-0.1232,1,1,1,1
2019-06-05,-0.2794,1,1,1,1
2019-06-06,-0.3904,1,1,1,1
2019-06-10,-0.209,1,1,1,1
2019-06-11,0.1634,1,1,1,1
2019-06-12,0.315,1,1,1,1
2019-06-13,0.3747,1,1,1,1
2019-06-14,0.5435,1,1,1,1
2019-06-17,0.134,1,1,1,1
2019-06-18,-0.0496,1,1,1,1
2019-06-19,0.1769,1,1,1,1
2019-06-20,0.1074,1,1,1,1
2019-06-21,0.5032,1,1,1,1
2019-06-24,0.4453,1,1,1,1
2019-06-25,0.332,1,1,1,1
2019-06-26,0.2736,1,1,1,1
2019-06-27,0.4273,1,1,1,1
2019-06-28,0.0466,1,1,1,1
2019-07-01,0.5714,1,1,1,1
2019-07-02,0.5712,1,1,1,1
2019-07-03,0.0576,1,1,1,1
2019-07-04,-0.4107,1,1,1,1
2019-07-05,-0.2544,1,1,1,1
2019-07-08,-0.7039,-1,-1,0,-1
2019-07-09,-0.6132,-1,-1,0,-1
2019-07-10,-0.2284,-1,-1,0,-1
2019-07-11,0.0495,-1,-1,0,-1
2019-07-12,-0.2048,-1,-1,0,-1
2019-07-15,-0.0803,-1,-1,0,-1
2019-07-16,-0.2782,-1,-1,0,-1
2019-07-17,-0.2813,-1,-1,0,-1
2019-07-18,-0.4209,-1,-1,0,-1
2019-07-19,-0.306,-1,-1,0,-1
2019-07-22,-0.3416,-1,-1,0,-1
2019-07-23,-0.0581,-1,-1,0,-1
2019-07-24,0.0952,-1,-1,0,-1
2019-07-25,0.3038,-1,-1,0,-1
2019-07-26,0.4094,-1,-1,0,-1
2019-07-29,0.5718,0,0,0,0
2019-07-30,0.4663,0,0,0,0
2019-07-31,0.4276,0,0,0,0
2019-08-01,0.4041,0,0,0,0
2019-08-02,0.4081,0,0,0,0
2019-08-05,0.1746,0,0,0,0
2019-08-06,0.3122,0,0,0,0
2019-08-07,0.2921,0,0,0,0
2019-08-08,0.3094,0,0,0,0
2019-08-09,0.1332,0,0,0,0
2019-08-12,0.4546,0,0,0,0
2019-08-13,0.2975,0,0,0,0
2019-08-14,0.3701,0,0,0,0
2019-08-15,0.3903,0,0,0,0
2019-08-16,0.4929,0,0,0,0
2019-08-19,0.3813,0,0,0,0
2019-08-20,0.3782,0,0,0,0
2019-08-21,0.1117,0,0,0,0
2019-08-22,0.0022,0,0,0,0
2019-08-23,-0.0958,0,0,0,0
2019-08-26,-0.3318,0,0,0,0
2019-08-27,-0.2202,0,0,0,0
2019-08-28,-0.209,0,0,0,0
2019-08-29,-0.1526,0,0,0,0
2019-08-30,-0.1972,0,0,0,0
2019-09-02,0.1045,0,0,0,0
2019-09-03,0.1961,0,0,0,0
2019-09-04,-0.1249,0,0,0,0
2019-09-05,-0.1173,0,0,0,0
2019-09-06,-0.0725,0,0,0,0
2019-09-09,0.0608,0,0,0,0
2019-09-10,-0.2447,0,0,0,0
2019-09-11,-0.2662,0,0,0,0
2019-09-12,-0.3791,0,0,0,0
2019-09-16,-0.2538,0,0,0,0
2019-09-17,-0.5079,0,0,0,0
2019-09-18,-0.3015,0,0,0,0
2019-09-19,0.2664,0,0,0,0
2019-09-20,0.277,0,0,0,0
2019-09-23,0.1923,0,0,0,0
2019-09-24,0.2891,0,0,0,0
2019-09-25,0.0004,0,0,0,0
2019-09-26,-0.6023,0,0,0,0
2019-09-27,-0.4198,0,0,0,0
2019-09-30,-0.4887,0,0,0,0
2019-10-08,-0.6672,0,0,0,0
2019-10-09,-0.6057,0,0,0,0
2019-10-10,0.0507,0,0,0,0
2019-10-11,-0.2941,0,0,0,0
2019-10-14,-0.1801,0,0,0,0
2019-10-15,0.0139,0,0,0,0
2019-10-16,0.1037,0,0,0,0
2019-10-17,-0.0779,0,0,0,0
2019-10-18,0.1979,0,0,0,0
2019-10-21,0.0417,0,0,0,0
2019-10-22,0.2625,0,0,0,0
2019-10-23,0.1347,0,0,0,0
2019-10-24,-0.1687,0,0,0,0
2019-10-25,-0.0076,0,0,0,0
2019-10-28,0.4477,0,0,0,0
2019-10-29,0.3242,0,0,0,0
2019-10-30,0.4693,0,0,0,0
2019-10-31,0.5261,0,0,0,0
2019-11-01,0.2556,0,0,0,0
2019-11-04,0.0644,0,0,0,0
2019-11-05,0.0196,0,0,0,0
2019-11-06,-0.0987,0,0,0,0
2019-11-07,0.0234,0,0,0,0
2019-11-08,0.2148,0,0,0,0
2019-11-11,0.0657,0,0,0,0
2019-11-12,-0.0244,0,0,0,0
2019-11-13,0.3414,0,0,0,0
2019-11-14,0.3701,0,0,0,0
2019-11-15,0.2283,0,0,0,0
2019-11-18,0.0747,0,0,0,0
2019-11-19,0.5692,0,0,0,0
2019-11-20,0.2813,0,0,0,0
2019-11-21,-0.1036,0,0,0,0
2019-11-22,-0.4986,0,0,0,0
2019-11-25,-0.804,-1,-1,-1,-1
2019-11-26,-0.7876,-1,-1,-1,-1
2019-11-27,-0.7297,-1,-1,-1,-1
2019-11-28,-0.645,-1,-1,-1,-1
2019-11-29,-0.4851,-1,-1,-1,-1
2019-12-02,0.0863,-1,-1,0,-1
2019-12-03,-0.2099,-1,-1,0,-1
2019-12-04,-0.116,-1,-1,0,-1
2019-12-05,0.1523,-1,-1,0,-1
2019-12-06,0.4737,0,0,0,0
2019-12-09,0.3001,0,0,0,0
2019-12-10,0.4564,0,0,0,0
2019-12-11,0.1798,0,0,0,0
2019-12-12,-0.0466,0,0,0,0
2019-12-13,-0.1572,0,0,0,0
2019-12-16,0.177,0,0,0,0
2019-12-17,-0.0115,0,0,0,0
2019-12-18,0.1375,0,0,0,0
2019-12-19,0.0026,0,0,0,0
2019-12-20,-0.1823,0,0,0,0
2019-12-23,-0.3086,0,0,0,0
2019-12-24,-0.1137,0,0,0,0
2019-12-25,0.1595,0,0,0,0
2019-12-26,0.189,0,0,0,0
2019-12-27,0.1844,0,0,0,0
2019-12-30,0.1093,0,0,0,0
2019-12-31,-0.0122,0,0,0,0
2020-01-02,-0.2154,0,0,0,0
2020-01-03,-0.2351,0,0,0,0
2020-01-06,0.1433,0,0,0,0
2020-01-07,0.2626,0,0,0,0
2020-01-08,0.2237,0,0,0,0
2020-01-09,0.5454,0,0,0,0
2020-01-10,0.5643,0,0,0,0
2020-01-13,0.5609,0,0,0,0
2020-01-14,0.3913,0,0,0,0
2020-01-15,0.5773,0,0,0,0
2020-01-16,0.3563,0,0,0,0
2020-01-17,0.3163,0,0,0,0
2020-01-20,0.2511,0,0,0,0
2020-01-21,0.4907,0,0,0,0
2020-01-22,0.4115,0,0,0,0
2020-01-23,0.1415,0,0,0,0
2020-02-03,0.2133,0,0,0,0
2020-02-04,0.4562,0,0,0,0
2020-02-05,0.478,0,0,0,0
2020-02-06,0.5164,0,0,0,0
2020-02-07,0.6658,0,0,1,0
2020-02-10,0.3883,0,0,1,0
2020-02-11,-0.0493,0,0,1,0
2020-02-12,0.0217,0,0,1,0
2020-02-13,-0.3892,0,0,1,0
2020-02-14,-0.6172,0,0,1,0
2020-02-17,-0.3287,0,0,1,0
2020-02-18,-0.2206,0,0,1,0
2020-02-19,-0.5006,0,0,1,0
2020-02-20,-0.3933,0,0,1,0
2020-02-21,-0.1116,0,0,1,0
2020-02-24,0.0409,0,0,1,0
2020-02-25,0.0893,0,0,1,0
2020-02-26,-0.5162,0,0,1,0
2020-02-27,-0.4527,0,0,1,0
2020-02-28,-0.6889,0,0,0,0
2020-03-02,-0.7746,-1,-1,0,-1
2020-03-03,-0.7163,-1,-1,0,-1
2020-03-04,-0.4148,-1,-1,0,-1
2020-03-05,-0.4476,-1,-1,0,-1
2020-03-06,-0.1606,-1,-1,0,-1
2020-03-09,-0.2688,-1,-1,0,-1
2020-03-10,-0.1551,-1,-1,0,-1
2020-03-11,0.0288,-1,-1,0,-1
2020-03-12,-0.1166,-1,-1,0,-1
2020-03-13,-0.1829,-1,-1,0,-1
2020-03-16,-0.3192,-1,-1,0,-1
2020-03-17,-0.5057,-1,-1,0,-1
2020-03-18,-0.2827,-1,-1,0,-1
2020-03-19,0.0203,-1,-1,0,-1
2020-03-20,0.0352,-1,-1,0,-1
2020-03-23,0.3661,-1,-1,0,-1
2020-03-24,0.4895,0,0,0,0
2020-03-25,0.5441,0,0,0,0
2020-03-26,0.3303,0,0,0,0
2020-03-27,0.0648,0,0,0,0
2020-03-30,-0.0182,0,0,0,0
2020-03-31,0.276,0,0,0,0
2020-04-01,0.1008,0,0,0,0
2020-04-02,0.5281,0,0,0,0
2020-04-03,0.7112,0,1,1,1
2020-04-07,0.849,1,1,1,1
2020-04-08,0.6502,1,1,1,1
2020-04-09,0.6325,1,1,1,1
2020-04-10,0.0967,1,1,1,1
2020-04-13,-0.0523,1,1,1,1
2020-04-14,-0.0365,1,1,1,1
2020-04-15,-0.0942,1,1,1,1
2020-04-16,-0.1365,1,1,1,1
2020-04-17,0.2328,1,1,1,1
2020-04-20,0.4268,1,1,1,1
2020-04-21,0.0298,1,1,1,1
2020-04-22,0.1953,1,1,1,1
2020-04-23,-0.0406,1,1,1,1
2020-04-24,-0.1974,1,1,1,1
2020-04-27,-0.2876,1,1,1,1
2020-04-28,0.0771,1,1,1,1
2020-04-29,-0.4638,1,1,1,1
2020-04-30,-0.2763,1,1,1,1
2020-05-06,0.1337,1,1,1,1
2020-05-07,0.1662,1,1,1,1
2020-05-08,-0.1269,1,1,1,1
2020-05-11,0.1345,1,1,1,1
2020-05-12,0.4125,1,1,1,1
2020-05-13,0.1746,1,1,1,1
2020-05-14,0.0269,1,1,1,1
2020-05-15,-0.0277,1,1,1,1
2020-05-18,0.2159,1,1,1,1
2020-05-19,-0.041,1,1,1,1
2020-05-20,-0.489,1,1,1,1
2020-05-21,-0.4827,1,1,1,1
2020-05-22,-0.5344,1,1,1,1
2020-05-25,-0.4893,1,1,1,1
2020-05-26,-0.3243,1,1,1,1
2020-05-27,-0.4622,1,1,1,1
2020-05-28,-0.5223,1,1,1,1
2020-05-29,0.0033,1,1,1,1
2020-06-01,0.3185,1,1,1,1
2020-06-02,-0.3748,1,1,1,1
2020-06-03,0.1294,1,1,1,1
2020-06-04,0.4441,1,1,1,1
2020-06-05,0.1672,1,1,1,1
2020-06-08,-0.3399,1,1,1,1
2020-06-09,0.2738,1,1,1,1
2020-06-10,0.4587,1,1,1,1
2020-06-11,0.4927,1,1,1,1
2020-06-12,0.4113,1,1,1,1
2020-06-15,0.5607,1,1,1,1
2020-06-16,0.5921,1,1,1,1
2020-06-17,0.357,1,1,1,1
2020-06-18,0.1106,1,1,1,1
2020-06-19,0.2966,1,1,1,1
2020-06-22,0.4305,1,1,1,1
2020-06-23,0.5839,1,1,1,1
2020-06-24,0.57,1,1,1,1
2020-06-29,0.6626,1,1,1,1
2020-06-30,0.6883,1,1,1,1
2020-07-01,0.2092,1,1,1,1
2020-07-02,-0.6754,0,1,0,0
2020-07-03,-0.7627,-1,-1,0,-1
2020-07-06,-0.8545,-1,-1,-1,-1
2020-07-07,-0.75,-1,-1,-1,-1
2020-07-08,-0.6178,-1,-1,-1,-1
2020-07-09,-0.1274,-1,-1,0,-1
2020-07-10,0.3678,-1,-1,0,-1
2020-07-13,0.6804,0,0,1,0
2020-07-14,0.3334,0,0,1,0
2020-07-15,0.3374,0,0,1,0
2020-07-16,-0.1646,0,0,1,0
2020-07-17,-0.2352,0,0,1,0
2020-07-20,-0.5226,0,0,1,0
2020-07-21,-0.3032,0,0,1,0
2020-07-22,-0.2427,0,0,1,0
2020-07-23,0.2158,0,0,1,0
2020-07-24,-0.1212,0,0,1,0
2020-07-27,0.2414,0,0,1,0
2020-07-28,0.2197,0,0,1,0
2020-07-29,0.2303,0,0,1,0
2020-07-30,0.0483,0,0,1,0
2020-07-31,0.3358,0,0,1,0
2020-08-03,0.2283,0,0,1,0
2020-08-04,-0.1498,0,0,1,0
2020-08-05,-0.1572,0,0,1,0
2020-08-06,-0.2055,0,0,1,0
2020-08-07,-0.3285,0,0,1,0
2020-08-10,-0.4819,0,0,1,0
2020-08-11,-0.2656,0,0,1,0
2020-08-12,-0.6297,0,0,1,0
2020-08-13,-0.5458,0,0,1,0
2020-08-14,-0.3589,0,0,1,0
2020-08-17,-0.317,0,0,1,0
2020-08-18,-0.2638,0,0,1,0
2020-08-19,-0.2154,0,0,1,0
2020-08-20,-0.0485,0,0,1,0
2020-08-21,-0.0706,0,0,1,0
2020-08-24,0.4083,0,0,1,0
2020-08-25,0.4545,0,0,1,0
2020-08-26,0.5916,0,0,1,0
2020-08-27,0.628,0,0,1,0
2020-08-28,0.5629,0,0,1,0
2020-08-31,0.363,0,0,1,0
2020-09-01,0.2766,0,0,1,0
2020-09-02,0.4096,0,0,1,0
2020-09-03,0.2106,0,0,1,0
2020-09-04,0.0639,0,0,1,0
2020-09-07,-0.2676,0,0,1,0
2020-09-08,-0.4859,0,0,1,0
2020-09-09,-0.7066,-1,-1,0,-1
2020-09-10,-0.6711,-1,-1,0,-1
2020-09-11,-0.4668,-1,-1,0,-1
2020-09-14,-0.1289,-1,-1,0,-1
2020-09-15,0.1208,-1,-1,0,-1
2020-09-16,0.1948,-1,-1,0,-1
2020-09-17,0.1102,-1,-1,0,-1
2020-09-18,-0.2094,-1,-1,0,-1
2020-09-21,-0.3071,-1,-1,0,-1
2020-09-22,-0.2622,-1,-1,0,-1
2020-09-23,0.1737,-1,-1,0,-1
2020-09-24,0.2047,-1,-1,0,-1
2020-09-25,0.3925,-1,-1,0,-1
2020-09-28,0.3527,-1,-1,0,-1
2020-09-29,0.4483,-1,-1,0,-1
2020-09-30,0.3937,-1,-1,0,-1
2020-10-09,0.5606,0,0,0,0
2020-10-12,0.5546,0,0,0,0
2020-10-13,0.6113,0,0,1,0
2020-10-14,0.3982,0,0,1,0
2020-10-15,0.0818,0,0,1,0
2020-10-16,-0.3793,0,0,1,0
2020-10-19,-0.5963,0,0,1,0
2020-10-20,-0.5576,0,0,1,0
2020-10-21,-0.6203,0,0,1,0
2020-10-22,-0.4633,0,0,1,0
2020-10-23,-0.533,0,0,1,0
2020-10-26,-0.2845,0,0,1,0
2020-10-27,-0.2157,0,0,1,0
2020-10-28,0.1584,0,0,1,0
2020-10-29,0.2354,0,0,1,0
2020-10-30,0.4525,0,0,1,0
2020-11-02,0.2692,0,0,1,0
2020-11-03,0.0324,0,0,1,0
2020-11-04,-0.1366,0,0,1,0
2020-11-05,-0.1189,0,0,1,0
2020-11-06,-0.2275,0,0,1,0
2020-11-09,-0.059,0,0,1,0
2020-11-10,-0.1144,0,0,1,0
2020-11-11,-0.453,0,0,1,0
2020-11-12,-0.3431,0,0,1,0
2020-11-13,0.0327,0,0,1,0
2020-11-16,-0.3325,0,0,1,0
2020-11-17,-0.5072,0,0,1,0
2020-11-18,-0.5042,0,0,1,0
2020-11-19,-0.4168,0,0,1,0
2020-11-20,-0.5024,0,0,1,0
2020-11-23,-0.4359,0,0,1,0
2020-11-24,-0.1024,0,0,1,0
2020-11-25,0.1473,0,0,1,0
2020-11-26,-0.1491,0,0,1,0
2020-11-27,-0.2117,0,0,1,0
2020-11-30,0.0573,0,0,1,0
2020-12-01,0.0841,0,0,1,0
2020-12-02,0.3829,0,0,1,0
2020-12-03,0.6939,0,0,1,0
2020-12-04,0.7955,1,1,1,1
2020-12-07,0.7939,1,1,1,1
2020-12-08,0.745,1,1,1,1
2020-12-09,0.6492,1,1,1,1
2020-12-10,0.568,1,1,1,1
2020-12-11,0.3516,1,1,1,1
2020-12-14,0.2462,1,1,1,1
2020-12-15,0.211,1,1,1,1
2020-12-16,0.218,1,1,1,1
2020-12-17,0.0586,1,1,1,1
2020-12-18,-0.03,1,1,1,1
2020-12-21,0.0117,1,1,1,1
2020-12-22,0.0061,1,1,1,1
2020-12-23,0.0032,1,1,1,1
2020-12-24,0.0621,1,1,1,1
2020-12-25,0.1091,1,1,1,1
2020-12-28,-0.3392,1,1,1,1
2020-12-29,-0.5091,1,1,1,1
2020-12-30,-0.3607,1,1,1,1
2020-12-31,-0.1555,1,1,1,1
2021-01-04,0.371,1,1,1,1
2021-01-05,0.7575,1,1,1,1
2021-01-06,0.6819,1,1,1,1
2021-01-07,0.6283,1,1,1,1
2021-01-08,0.2509,1,1,1,1
2021-01-11,-0.2126,1,1,1,1
2021-01-12,-0.3957,1,1,1,1
2021-01-13,-0.4462,1,1,1,1
2021-01-14,-0.5161,1,1,1,1
2021-01-15,-0.443,1,1,1,1
2021-01-18,-0.3798,1,1,1,1
2021-01-19,-0.5543,1,1,1,1
2021-01-20,-0.1728,1,1,1,1
2021-01-21,0.123,1,1,1,1
2021-01-22,0.5225,1,1,1,1
2021-01-25,0.4656,1,1,1,1
2021-01-26,0.4462,1,1,1,1
2021-01-27,0.1333,1,1,1,1
2021-01-28,-0.2037,1,1,1,1
2021-01-29,-0.4337,1,1,1,1
2021-02-01,-0.4792,1,1,1,1
2021-02-02,-0.1412,1,1,1,1
2021-02-03,-0.1299,1,1,1,1
2021-02-04,0.0267,1,1,1,1
2021-02-05,-0.0377,1,1,1,1
2021-02-08,0.0548,1,1,1,1
2021-02-09,-0.0644,1,1,1,1
2021-02-10,0.1877,1,1,1,1
2021-02-18,-0.2855,1,1,1,1
2021-02-19,-0.3815,1,1,1,1
2021-02-22,-0.6561,0,1,0,0
2021-02-23,-0.7137,-1,-1,0,-1
2021-02-24,-0.7483,-1,-1,0,-1
2021-02-25,-0.5983,-1,-1,0,-1
2021-02-26,-0.4433,-1,-1,0,-1
2021-03-01,0.0004,-1,-1,0,-1
2021-03-02,0.0979,-1,-1,0,-1
2021-03-03,0.1113,-1,-1,0,-1
2021-03-04,0.0136,-1,-1,0,-1
2021-03-05,0.0926,-1,-1,0,-1
2021-03-08,-0.3637,-1,-1,0,-1
2021-03-09,-0.4993,-1,-1,0,-1
2021-03-10,-0.2033,-1,-1,0,-1
2021-03-11,0.0856,-1,-1,0,-1
2021-03-12,-0.1654,-1,-1,0,-1
2021-03-15,-0.1606,-1,-1,0,-1
2021-03-16,0.0893,-1,-1,0,-1
2021-03-17,0.2575,-1,-1,0,-1
2021-03-18,0.3358,-1,-1,0,-1
2021-03-19,0.4613,0,0,0,0
2021-03-22,0.6152,0,0,1,0
2021-03-23,0.6308,0,0,1,0
2021-03-24,0.355,0,0,1,0
2021-03-25,0.4102,0,0,1,0
2021-03-26,0.6004,0,0,1,0
2021-03-29,0.6338,0,0,1,0
2021-03-30,0.6358,0,0,1,0
2021-03-31,0.5073,0,0,1,0
2021-04-01,0.444,0,0,1,0
2021-04-02,0.4684,0,0,1,0
2021-04-06,0.4474,0,0,1,0
2021-04-07,0.1021,0,0,1,0
2021-04-08,0.3437,0,0,1,0
2021-04-09,-0.0226,0,0,1,0
2021-04-12,-0.5738,0,0,1,0
2021-04-13,-0.3939,0,0,1,0
2021-04-14,-0.051,0,0,1,0
2021-04-15,-0.2633,0,0,1,0
2021-04-16,-0.2324,0,0,1,0
2021-04-19,0.4395,0,0,1,0
2021-04-20,0.2435,0,0,1,0
2021-04-21,0.1921,0,0,1,0
2021-04-22,0.2464,0,0,1,0
2021-04-23,0.5763,0,0,1,0
2021-04-26,0.1402,0,0,1,0
2021-04-27,0.1979,0,0,1,0
2021-04-28,0.2475,0,0,1,0
2021-04-29,-0.059,0,0,1,0
2021-04-30,-0.1325,0,0,1,0
2021-05-06,-0.5397,0,0,1,0
2021-05-07,-0.8162,-1,-1,-1,-1
2021-05-10,-0.8154,-1,-1,-1,-1
2021-05-11,-0.6256,-1,-1,-1,-1
2021-05-12,-0.6147,-1,-1,-1,-1
2021-05-13,-0.2721,-1,-1,0,-1
2021-05-14,0.2628,-1,-1,0,-1
2021-05-17,0.5691,0,0,0,0
2021-05-18,0.3786,0,0,0,0
2021-05-19,0.3959,0,0,0,0
2021-05-20,0.446,0,0,0,0
2021-05-21,0.2119,0,0,0,0
2021-05-24,0.0521,0,0,0,0
2021-05-25,0.2506,0,0,0,0
2021-05-26,0.0096,0,0,0,0
2021-05-27,-0.0011,0,0,0,0
2021-05-28,0.1144,0,0,0,0
2021-05-31,0.2455,0,0,0,0
2021-06-01,0.1315,0,0,0,0
2021-06-02,0.1527,0,0,0,0
2021-06-03,-0.013,0,0,0,0
2021-06-04,0.112,0,0,0,0
2021-06-07,-0.1643,0,0,0,0
2021-06-08,-0.3949,0,0,0,0
2021-06-09,-0.3439,0,0,0,0
2021-06-10,0.0311,0,0,0,0
2021-06-11,-0.2652,0,0,0,0
2021-06-15,-0.1314,0,0,0,0
2021-06-16,-0.4621,0,0,0,0
2021-06-17,0.1268,0,0,0,0
2021-06-18,-0.0152,0,0,0,0
2021-06-21,0.5886,0,0,0,0
2021-06-22,0.2734,0,0,0,0
2021-06-23,0.7259,0,1,1,1
2021-06-24,0.0594,0,1,1,1
2021-06-25,-0.1096,0,1,1,1
2021-06-28,-0.0466,0,1,1,1
